ANG1;ANG2;ANG3;ANG4;TK;KG;MTSAI;FALLO
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;1
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;1
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
72.4468;14.828;10.3873;105.98;12.8413;41.759568;0.996314;0
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
45;45;0;90;20;65.039584;0.918235;0
152.519;82.3911;69.949;124.682;18.439;59.96324;2.05462;1
111.295;152.64;0.778605;84.5332;13.0072;42.299168;1.09802;1
142.729;104.858;125.181;12.7682;13.682;44.493592;1.38191;1
20.3998;95.4384;178.109;113.767;8.77237;28.527512;2.26705;1
139.009;99.9126;86.056;144.798;25.9111;84.262264;1.88002;1
21.4431;136.65;128.505;106.418;6.58405;21.411176;5.51079;1
24.5049;68.9745;3.02622;31.249;8.51624;27.694552;2.76568;1
51.2803;51.4831;0.18;89.5546;19.6877;64.02392;1.07188;1
77.0697;48.8568;0.531476;100.943;17.028;55.374664;1.42157;1
45.2152;45.7812;0.18;89.7484;19.9765;64.962976;0.905957;0
59.2761;38.591;1.7296;87.0318;18.3844;59.785704;0.920868;0
66.5255;24.5729;9.53904;80.8097;15.8682;51.603088;0.845899;0
69.4625;20.0125;10.8552;83.3068;15.0071;48.802792;0.87922;0
72.9418;14.883;3.80355;79.9399;12.0885;39.311608;1.18746;1
112.412;28.1554;3.5107;78.6825;13.7951;44.86128;2.48697;1
70.6539;19.0892;10.2376;91.1951;14.4357;46.944592;0.866249;0
74.544;11.5843;6.72751;113.529;11.2508;36.587312;1.25915;1
73.0623;15.961;13.6276;104.275;13.0154;42.325616;0.954105;0
72.3327;4.50306;18.7493;141.793;9.51986;30.958296;2.55531;1
75.0031;16.0868;13.7256;120.914;12.8484;41.782672;1.16566;1
63.5878;5.89611;31.6829;112.027;10.2939;33.475416;2.06052;1
72.8063;11.322;60.3838;106.67;12.4253;40.406768;1.40329;1
60.1618;10.8667;11.328;132.094;12.0813;39.288048;2.46301;1
